spot_key;curve_set;valid_at;source_model;wind_speed_10m_kmh;wind_gusts_10m_kmh;wind_direction_10m_deg;temperature_2m_c;precipitation_mm;cloud_cover_display_pct;cloud_cover_source_model;dew_point_2m_c;surface_pressure_hpa;pressure_source_model;snowfall_cm;snow_source_model;freezing_level_height_m;freeze_source_model
ferme_de_sauze;AROMEIFS;2026-09-19T00:00;AROMEHD;10.40;23.80;340.0;15.8;0.00;4.2;AROMEHD;7.5;968.7;ARPEGE;0.00;ARPEGE;3690;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T01:00;AROMEHD;10.00;21.20;339.0;15.4;0.00;0.5;AROMEHD;8.1;968.9;ARPEGE;0.00;ARPEGE;3810;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T02:00;AROMEHD;7.80;20.20;347.0;15.1;0.00;24.5;AROMEHD;8.3;969.3;ARPEGE;0.00;ARPEGE;3590;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T03:00;AROMEHD;9.10;17.60;353.0;14.1;0.00;0.0;AROMEHD;8.3;969.3;ARPEGE;0.00;ARPEGE;3820;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T04:00;AROMEHD;9.50;19.40;335.0;14.2;0.00;0.0;AROMEHD;8.5;969.4;ARPEGE;0.00;ARPEGE;3770;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T05:00;AROMEHD;8.20;19.40;331.0;13.6;0.00;25.0;AROMEHD;7.8;969.6;ARPEGE;0.00;ARPEGE;3960;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T06:00;AROMEHD;4.20;16.90;329.0;13.3;0.00;25.0;AROMEHD;7.9;969.7;ARPEGE;0.00;ARPEGE;3980;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T07:00;AROMEHD;8.30;15.50;2.0;13.0;0.00;25.0;AROMEHD;7.8;969.8;ARPEGE;0.00;ARPEGE;4000;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T08:00;AROMEHD;11.90;15.80;358.0;13.4;0.00;25.0;AROMEHD;7.0;970.1;ARPEGE;0.00;ARPEGE;3990;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T09:00;AROMEHD;9.70;22.30;360.0;15.5;0.00;22.5;AROMEHD;6.4;970.7;ARPEGE;0.00;ARPEGE;4020;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T10:00;AROMEHD;10.80;23.80;4.0;17.5;0.00;0.0;AROMEHD;5.7;971.4;ARPEGE;0.00;ARPEGE;4060;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T11:00;AROMEHD;11.30;26.60;9.0;18.9;0.00;0.0;AROMEHD;6.0;972.1;ARPEGE;0.00;ARPEGE;4020;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T12:00;AROMEHD;12.70;28.80;8.0;20.2;0.00;0.0;AROMEHD;5.4;972.4;ARPEGE;0.00;ARPEGE;4020;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T13:00;AROMEHD;11.20;28.80;15.0;21.7;0.00;0.2;AROMEHD;5.1;972.6;ARPEGE;0.00;ARPEGE;4010;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T14:00;AROMEHD;10.50;27.70;22.0;23.5;0.00;0.0;AROMEHD;5.8;972.5;ARPEGE;0.00;ARPEGE;3940;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T15:00;AROMEHD;10.50;26.30;31.0;24.3;0.00;0.0;AROMEHD;5.1;972.2;ARPEGE;0.00;ARPEGE;3990;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T16:00;AROMEHD;11.40;27.00;35.0;24.5;0.00;0.0;AROMEHD;4.8;972.0;ARPEGE;0.00;ARPEGE;3990;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T17:00;AROMEHD;9.10;26.60;34.0;25.1;0.00;10.8;AROMEHD;4.2;971.9;ARPEGE;0.00;ARPEGE;3980;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T18:00;AROMEHD;9.80;23.00;36.0;24.6;0.00;25.0;AROMEHD;3.8;971.9;ARPEGE;0.00;ARPEGE;4040;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T19:00;AROMEHD;8.40;22.30;31.0;23.5;0.00;25.0;AROMEHD;4.4;972.1;ARPEGE;0.00;ARPEGE;4060;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T20:00;AROMEHD;6.70;18.40;16.0;21.1;0.00;24.5;AROMEHD;4.2;972.3;ARPEGE;0.00;ARPEGE;4110;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T21:00;AROMEHD;6.90;12.60;351.0;19.1;0.00;0.0;AROMEHD;4.8;972.7;ARPEGE;0.00;ARPEGE;4160;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T22:00;AROMEHD;7.20;12.20;333.0;18.0;0.00;24.8;AROMEHD;5.2;972.9;ARPEGE;0.00;ARPEGE;4190;ICON
ferme_de_sauze;AROMEIFS;2026-09-19T23:00;AROMEHD;6.60;11.90;319.0;17.4;0.00;25.0;AROMEHD;5.0;973.0;ARPEGE;0.00;ARPEGE;4220;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T00:00;AROMEHD;7.30;10.40;327.0;17.2;0.00;25.0;AROMEHD;4.8;973.0;ARPEGE;0.00;ARPEGE;4240;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T01:00;AROMEHD;7.10;10.80;330.0;17.1;0.00;25.0;AROMEHD;4.7;973.2;ARPEGE;0.00;ARPEGE;4250;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T02:00;AROMEHD;6.60;10.80;331.0;16.8;0.00;25.0;AROMEHD;4.8;973.2;ARPEGE;0.00;ARPEGE;4260;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T03:00;AROMEHD;5.00;10.10;339.0;16.5;0.00;24.8;AROMEHD;4.8;973.3;ARPEGE;0.00;ARPEGE;4260;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T04:00;AROMEHD;6.30;10.10;347.0;16.3;0.00;25.0;AROMEHD;4.6;973.3;ARPEGE;0.00;ARPEGE;4260;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T05:00;AROMEHD;3.50;9.70;336.0;16.0;0.00;25.0;AROMEHD;4.4;973.2;ARPEGE;0.00;ARPEGE;4250;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T06:00;AROMEHD;4.30;5.80;355.0;14.4;0.00;25.0;AROMEHD;4.3;973.3;ARPEGE;0.00;ARPEGE;4280;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T07:00;AROMEHD;5.90;9.70;346.0;14.8;0.00;25.0;AROMEHD;4.2;973.4;ARPEGE;0.00;ARPEGE;4300;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T08:00;AROMEHD;6.90;13.00;354.0;15.5;0.00;25.0;AROMEHD;4.5;974.0;ARPEGE;0.00;ARPEGE;4290;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T09:00;AROMEHD;1.80;13.00;349.0;17.5;0.00;25.0;AROMEHD;4.4;974.5;ARPEGE;0.00;ARPEGE;4300;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T10:00;AROMEHD;5.20;13.70;25.0;21.0;0.00;24.5;AROMEHD;4.5;975.6;ARPEGE;0.00;ARPEGE;4330;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T11:00;AROMEHD;11.00;24.80;11.0;22.8;0.00;25.0;AROMEHD;4.7;976.1;ARPEGE;0.00;ARPEGE;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T12:00;AROMEHD;13.00;29.50;19.0;24.2;0.00;20.2;AROMEHD;5.0;976.4;ARPEGE;0.00;ARPEGE;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T13:00;AROMEHD;15.30;33.80;19.0;25.3;0.00;25.0;AROMEHD;4.4;976.3;ARPEGE;0.00;ARPEGE;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T14:00;AROMEHD;15.70;35.60;20.0;26.4;0.00;20.5;AROMEHD;3.6;976.1;ARPEGE;0.00;ARPEGE;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T15:00;AROMEHD;16.30;36.40;22.0;27.1;0.00;24.0;AROMEHD;3.5;975.8;ARPEGE;0.00;ARPEGE;4390;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T16:00;AROMEHD;15.60;36.40;26.0;27.4;0.00;20.8;AROMEHD;3.8;975.5;ARPEGE;0.00;ARPEGE;4330;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T17:00;AROMEHD;15.00;34.60;27.0;27.2;0.00;25.0;AROMEHD;3.6;975.3;ARPEGE;0.00;ARPEGE;4340;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T18:00;AROMEHD;14.80;33.10;26.0;26.8;0.00;25.0;AROMEHD;3.3;975.4;ARPEGE;0.00;ARPEGE;4540;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T19:00;AROMEHD;13.20;32.40;22.0;25.8;0.00;0.8;AROMEHD;3.7;975.6;ARPEGE;0.00;ARPEGE;4540;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T20:00;AROMEHD;11.80;29.50;20.0;23.5;0.00;0.0;AROMEHD;3.4;975.9;ARPEGE;0.00;ARPEGE;4580;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T21:00;AROMEHD;11.60;29.20;5.0;21.8;0.00;0.0;AROMEHD;3.0;976.4;ARPEGE;0.00;ARPEGE;4660;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T22:00;AROMEHD;13.50;27.40;344.0;21.1;0.00;23.5;AROMEHD;2.3;976.5;ARPEGE;0.00;ARPEGE;4600;ICON
ferme_de_sauze;AROMEIFS;2026-09-20T23:00;AROMEHD;13.70;31.70;346.0;20.9;0.00;25.0;AROMEHD;4.4;976.4;ARPEGE;0.00;ARPEGE;4630;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T00:00;AROMEHD;16.20;33.10;339.0;20.7;0.00;0.2;AROMEHD;4.6;976.4;ARPEGE;0.00;ARPEGE;4670;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T01:00;AROMEHD;19.60;41.80;354.0;20.6;0.00;2.8;AROMEHD;5.8;976.4;ARPEGE;0.00;ARPEGE;4700;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T02:00;AROMEHD;20.50;43.90;359.0;19.3;0.00;0.2;AROMEHD;9.8;976.1;ARPEGE;0.00;ARPEGE;4580;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T03:00;AROMEHD;21.60;46.40;357.0;18.9;0.00;25.0;AROMEHD;10.9;976.0;ARPEGE;0.00;ARPEGE;4660;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T04:00;AROMEHD;20.60;47.50;354.0;18.4;0.00;25.0;AROMEHD;11.7;976.0;ARPEGE;0.00;ARPEGE;4600;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T05:00;AROMEHD;19.40;44.60;1.0;18.0;0.00;25.0;AROMEHD;12.0;975.9;ARPEGE;0.00;ARPEGE;4530;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T06:00;AROMEHD;20.20;45.70;359.0;17.7;0.00;24.5;AROMEHD;12.3;975.8;ARPEGE;0.00;ARPEGE;4540;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T07:00;AROMEHD;19.80;44.60;358.0;17.3;0.00;25.0;AROMEHD;12.4;975.7;ARPEGE;0.00;ARPEGE;4610;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T08:00;AROMEHD;20.90;46.10;357.0;17.1;0.00;25.0;AROMEHD;12.2;976.1;ARPEGE;0.00;ARPEGE;4580;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T09:00;AROMEHD;20.70;45.40;352.0;18.4;0.00;25.0;AROMEHD;11.7;976.4;ARPEGE;0.00;ARPEGE;4680;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T10:00;AROMEHD;17.70;44.30;5.0;20.0;0.00;25.0;AROMEHD;11.4;976.6;ARPEGE;0.00;ARPEGE;4640;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T11:00;AROMEHD;20.80;45.00;18.0;21.1;0.00;25.0;AROMEHD;11.4;976.6;ARPEGE;0.00;ARPEGE;4720;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T12:00;AROMEHD;20.50;46.40;11.0;22.4;0.00;25.0;AROMEHD;10.5;976.4;ARPEGE;0.00;ARPEGE;4710;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T13:00;AROMEHD;23.20;49.70;16.0;23.2;0.00;25.0;AROMEHD;9.2;975.9;ARPEGE;0.00;ARPEGE;4780;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T14:00;AROMEHD;21.70;49.30;15.0;23.8;0.00;25.0;AROMEHD;8.2;975.4;ARPEGE;0.00;ARPEGE;4730;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T15:00;AROMEHD;21.50;46.40;14.0;24.4;0.00;25.0;AROMEHD;6.6;974.5;ARPEGE;0.00;ARPEGE;4675;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T16:00;AROMEHD;21.20;46.10;15.0;24.9;0.00;25.0;AROMEHD;5.1;974.0;ARPEGE;0.00;ARPEGE;4615;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T17:00;AROMEHD;22.50;47.50;16.0;24.6;0.00;25.0;AROMEHD;3.8;973.6;ARPEGE;0.00;ARPEGE;4612;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T18:00;AROMEHD;22.10;48.60;12.0;24.0;0.00;25.0;AROMEHD;2.8;973.2;ARPEGE;0.00;ARPEGE;4610;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T19:00;AROMEHD;20.10;47.20;10.0;23.1;0.00;25.0;AROMEHD;3.0;973.1;ARPEGE;0.00;ARPEGE;4570;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T20:00;AROMEHD;19.90;44.30;4.0;21.7;0.00;25.0;AROMEHD;2.8;973.1;ARPEGE;0.00;ARPEGE;4590;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T21:00;ARPEGE;22.00;42.50;4.0;20.6;0.00;100.0;ARPEGE;2.9;973.3;ARPEGE;0.00;ARPEGE;4750;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T22:00;ARPEGE;23.00;44.60;360.0;20.0;0.00;92.0;ARPEGE;1.8;973.5;ARPEGE;0.00;ARPEGE;4790;ICON
ferme_de_sauze;AROMEIFS;2026-09-21T23:00;ARPEGE;21.60;44.60;356.0;19.4;0.00;82.0;ARPEGE;1.4;973.3;ARPEGE;0.00;ARPEGE;4800;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T00:00;ARPEGE;21.30;42.50;355.0;18.9;0.00;59.0;ARPEGE;1.8;973.2;ARPEGE;0.00;ARPEGE;4780;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T01:00;ARPEGE;19.80;41.00;358.0;18.4;0.00;20.0;ARPEGE;1.8;972.9;ARPEGE;0.00;ARPEGE;4780;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T02:00;ARPEGE;18.40;37.80;2.0;17.8;0.00;9.0;ARPEGE;1.3;972.5;ARPEGE;0.00;ARPEGE;4770;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T03:00;ARPEGE;17.00;34.90;6.0;17.3;0.00;9.0;ARPEGE;1.2;972.2;ARPEGE;0.00;ARPEGE;4730;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T04:00;ARPEGE;14.80;32.00;6.0;16.8;0.00;10.0;ARPEGE;1.2;972.0;ARPEGE;0.00;ARPEGE;4730;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T05:00;ARPEGE;12.40;27.40;10.0;16.2;0.00;7.0;ARPEGE;1.1;971.7;ARPEGE;0.00;ARPEGE;4660;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T06:00;ARPEGE;12.20;22.70;14.0;15.5;0.00;7.0;ARPEGE;0.1;971.7;ARPEGE;0.00;ARPEGE;4660;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T07:00;ARPEGE;12.00;22.70;7.0;14.8;0.00;8.0;ARPEGE;-0.5;971.7;ARPEGE;0.00;ARPEGE;4670;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T08:00;ARPEGE;11.60;22.00;7.0;14.4;0.00;6.0;ARPEGE;-0.5;971.9;ARPEGE;0.00;ARPEGE;4600;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T09:00;ARPEGE;10.90;20.90;6.0;15.0;0.00;9.0;ARPEGE;-0.3;972.3;ARPEGE;0.00;ARPEGE;4540;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T10:00;ARPEGE;12.20;24.80;14.0;16.7;0.00;8.0;ARPEGE;0.3;972.8;ARPEGE;0.00;ARPEGE;4500;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T11:00;ARPEGE;14.80;30.60;18.0;18.7;0.00;4.0;ARPEGE;1.2;973.1;ARPEGE;0.00;ARPEGE;4500;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T12:00;ARPEGE;16.30;33.80;25.0;20.5;0.00;1.0;ARPEGE;0.9;973.2;ARPEGE;0.00;ARPEGE;4440;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T13:00;ARPEGE;17.40;36.70;27.0;22.1;0.00;0.0;ARPEGE;0.6;973.0;ARPEGE;0.00;ARPEGE;4420;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T14:00;ARPEGE;18.40;38.90;28.0;23.4;0.00;1.0;ARPEGE;-0.2;972.6;ARPEGE;0.00;ARPEGE;4410;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T15:00;ARPEGE;19.50;40.30;28.0;24.1;0.00;1.0;ARPEGE;-1.0;972.3;ARPEGE;0.00;ARPEGE;4370;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T16:00;ARPEGE;19.80;40.70;25.0;24.6;0.00;2.0;ARPEGE;-2.1;971.8;ARPEGE;0.00;ARPEGE;4350;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T17:00;ARPEGE;19.60;41.00;20.0;24.6;0.00;1.0;ARPEGE;-2.1;971.4;ARPEGE;0.00;ARPEGE;4310;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T18:00;ARPEGE;18.60;40.30;18.0;24.1;0.00;1.0;ARPEGE;-1.7;970.9;ARPEGE;0.00;ARPEGE;4330;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T19:00;ARPEGE;16.90;37.40;12.0;23.1;0.00;0.0;ARPEGE;-0.4;970.8;ARPEGE;0.00;ARPEGE;4460;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T20:00;ARPEGE;14.40;32.80;1.0;21.7;0.00;0.0;ARPEGE;-0.3;970.5;ARPEGE;0.00;ARPEGE;4560;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T21:00;ARPEGE;13.80;26.60;353.0;20.5;0.00;0.0;ARPEGE;-1.4;970.6;ARPEGE;0.00;ARPEGE;4590;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T22:00;ARPEGE;14.80;27.00;347.0;19.8;0.00;0.0;ARPEGE;-0.8;970.8;ARPEGE;0.00;ARPEGE;4620;ICON
ferme_de_sauze;AROMEIFS;2026-09-22T23:00;ARPEGE;14.10;27.00;345.0;19.2;0.00;0.0;ARPEGE;-0.3;970.8;ARPEGE;0.00;ARPEGE;4650;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T00:00;IFS;12.60;28.10;335.0;17.9;0.00;0.0;IFS;4.6;980.2;IFS;0.00;IFS;4660;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T01:00;IFS;8.50;24.10;328.0;16.7;0.00;0.0;IFS;4.9;980.2;IFS;0.00;IFS;4680;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T02:00;IFS;5.40;16.90;307.0;15.1;0.00;0.0;IFS;5.2;979.9;IFS;0.00;IFS;4690;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T03:00;IFS;4.60;11.20;288.0;13.8;0.00;0.0;IFS;5.4;979.7;IFS;0.00;IFS;4700;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T04:00;IFS;4.20;10.40;275.0;12.4;0.00;0.0;IFS;5.5;979.3;IFS;0.00;IFS;4700;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T05:00;IFS;3.80;10.40;275.0;11.5;0.00;0.0;IFS;5.6;979.1;IFS;0.00;IFS;4710;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T06:00;IFS;3.40;10.40;273.0;11.1;0.00;4.0;IFS;5.5;979.0;IFS;0.00;IFS;4650;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T07:00;IFS;2.20;9.70;270.0;11.1;0.00;1.0;IFS;5.4;979.2;IFS;0.00;IFS;4600;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T08:00;IFS;2.50;7.90;274.0;11.9;0.00;0.0;IFS;5.4;979.6;IFS;0.00;IFS;4540;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T09:00;IFS;1.40;10.10;337.0;14.1;0.00;0.0;IFS;5.5;980.1;IFS;0.00;IFS;4500;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T10:00;IFS;3.20;13.70;38.0;17.2;0.00;0.0;IFS;5.7;980.8;IFS;0.00;IFS;4460;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T11:00;IFS;4.50;16.90;56.0;19.9;0.00;0.0;IFS;6.0;981.1;IFS;0.00;IFS;4420;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T12:00;IFS;4.30;19.80;95.0;22.1;0.00;0.0;IFS;6.5;981.0;IFS;0.00;IFS;4390;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T13:00;IFS;6.40;23.00;137.0;24.1;0.00;0.0;IFS;7.2;980.6;IFS;0.00;IFS;4370;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T14:00;IFS;9.30;25.20;151.0;25.6;0.00;0.0;IFS;7.9;980.1;IFS;0.00;IFS;4340;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T15:00;IFS;11.00;26.60;150.0;26.7;0.00;0.0;IFS;8.8;979.6;IFS;0.00;IFS;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T16:00;IFS;11.90;27.40;148.0;27.4;0.00;0.0;IFS;9.7;979.0;IFS;0.00;IFS;4300;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T17:00;IFS;11.80;27.70;146.0;27.3;0.00;0.0;IFS;10.3;978.6;IFS;0.00;IFS;4280;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T18:00;IFS;9.80;28.40;145.0;26.1;0.00;0.0;IFS;10.6;978.3;IFS;0.00;IFS;4250;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T19:00;IFS;6.70;28.80;146.0;24.0;0.00;0.0;IFS;10.7;978.2;IFS;0.00;IFS;4230;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T20:00;IFS;4.00;27.00;148.0;22.3;0.00;9.0;IFS;10.8;978.3;IFS;0.00;IFS;4200;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T21:00;IFS;2.30;21.20;151.0;21.2;0.00;38.0;IFS;10.8;978.4;IFS;0.00;IFS;4280;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T22:00;IFS;0.70;13.00;166.0;20.4;0.00;76.0;IFS;10.8;978.8;IFS;0.00;IFS;4350;ICON
ferme_de_sauze;AROMEIFS;2026-09-23T23:00;IFS;0.40;6.80;270.0;19.7;0.00;100.0;IFS;10.8;979.0;IFS;0.00;IFS;4430;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T00:00;IFS;0.60;4.00;288.0;18.9;0.00;97.0;IFS;10.8;979.1;IFS;0.00;IFS;4410;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T01:00;IFS;0.50;3.20;270.0;18.1;0.00;79.0;IFS;10.8;979.2;IFS;0.00;IFS;4390;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T02:00;IFS;0.60;2.90;252.0;17.4;0.00;61.0;IFS;10.7;979.2;IFS;0.00;IFS;4370;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T03:00;IFS;0.70;2.90;256.0;16.7;0.00;43.0;IFS;10.6;979.0;IFS;0.00;IFS;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T04:00;IFS;0.70;3.60;256.0;16.0;0.00;25.0;IFS;10.4;978.6;IFS;0.00;IFS;4280;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T05:00;IFS;0.90;4.70;259.0;15.4;0.00;13.0;IFS;10.0;978.4;IFS;0.00;IFS;4230;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T06:00;IFS;1.50;5.40;256.0;14.7;0.00;12.0;IFS;9.0;978.3;IFS;0.00;IFS;4170;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T07:00;IFS;2.10;6.50;255.0;14.0;0.00;17.0;IFS;7.8;978.4;IFS;0.00;IFS;4110;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T08:00;IFS;1.60;8.60;270.0;14.4;0.00;27.0;IFS;7.3;978.6;IFS;0.00;IFS;4050;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T09:00;IFS;1.80;12.60;360.0;16.6;0.00;44.0;IFS;8.3;979.3;IFS;0.00;IFS;4030;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T10:00;IFS;5.20;17.60;29.0;19.9;0.00;65.0;IFS;9.9;980.2;IFS;0.00;IFS;4010;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T11:00;IFS;8.40;22.30;35.0;22.7;0.00;78.0;IFS;10.6;980.8;IFS;0.00;IFS;3990;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T12:00;IFS;10.80;26.60;38.0;24.5;0.00;77.0;IFS;9.3;980.7;IFS;0.00;IFS;4068;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T13:00;IFS;12.90;31.00;40.0;25.8;0.00;69.0;IFS;6.9;980.3;IFS;0.00;IFS;4140;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T14:00;IFS;14.60;34.60;40.0;26.7;0.00;63.0;IFS;5.3;979.8;IFS;0.00;IFS;4212;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T15:00;IFS;16.50;37.10;38.0;27.1;0.00;64.0;IFS;5.1;979.3;IFS;0.00;IFS;4210;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T16:00;IFS;18.10;38.90;37.0;27.2;0.00;67.0;IFS;5.5;978.8;IFS;0.00;IFS;4220;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T17:00;IFS;18.30;40.00;34.0;26.7;0.00;70.0;IFS;6.0;978.3;IFS;0.00;IFS;4220;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T18:00;IFS;15.30;41.00;30.0;25.3;0.00;73.0;IFS;6.2;978.0;IFS;0.00;IFS;4240;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T19:00;IFS;10.90;41.40;22.0;23.4;0.00;76.0;IFS;6.4;977.9;IFS;0.00;IFS;4250;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T20:00;IFS;7.80;39.20;8.0;21.8;0.00;73.0;IFS;6.6;977.8;IFS;0.00;IFS;4270;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T21:00;IFS;7.60;32.80;356.0;20.7;0.00;54.0;IFS;6.9;977.9;IFS;0.00;IFS;4320;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T22:00;IFS;8.30;24.10;349.0;19.8;0.00;29.0;IFS;7.2;978.1;IFS;0.00;IFS;4360;ICON
ferme_de_sauze;AROMEIFS;2026-09-24T23:00;IFS;8.50;17.60;343.0;19.0;0.00;18.0;IFS;7.4;978.1;IFS;0.00;IFS;4410;ICON
